"repo","starred_at","url","description"
"jackellenberger/emojme","2019-08-21T08:08:03Z","https://github.com/jackellenberger/emojme",":rotating_light: very powerful very stupid Slack emoji tools, holy cow! :rotating_light:"
"prometheus/prometheus","2019-08-18T00:46:37Z","https://github.com/prometheus/prometheus","The Prometheus monitoring system and time series database."
"jenkinsci/jenkinsfile-runner","2019-08-12T14:42:58Z","https://github.com/jenkinsci/jenkinsfile-runner","A command line tool to run Jenkinsfile as a function"
"muesli/gitomatic","2019-08-07T02:54:42Z","https://github.com/muesli/gitomatic","A tool to monitor git repositories and automatically pull & push changes"
"odoo/odoo","2019-08-05T08:10:25Z","https://github.com/odoo/odoo","Odoo. Open Source Apps To Grow Your Business."
"jesseduffield/lazydocker","2019-08-03T06:11:54Z","https://github.com/jesseduffield/lazydocker","The lazier way to manage everything docker"
"c9/architect","2019-08-01T03:06:05Z","https://github.com/c9/architect","A simple yet powerful plugin system for large-scale node applications"
"classgraph/classgraph","2019-07-20T13:38:41Z","https://github.com/classgraph/classgraph","An uber-fast parallelized Java classpath scanner and module scanner."
"devradar/devradar","2019-07-14T10:33:22Z","https://github.com/devradar/devradar","Competence Management for developers"
"todotxt/todo.txt","2019-07-14T02:59:37Z","https://github.com/todotxt/todo.txt","‼️ A complete primer on the whys and hows of todo.txt."
"adferrand/dnsrobocert","2019-07-10T15:19:38Z","https://github.com/adferrand/dnsrobocert","Orchestrate Certbot and Lexicon together to provide Let's Encrypt TLS certificates validated by DNS challenges"
"asciidoctor/docker-asciidoctor","2019-06-25T06:10:34Z","https://github.com/asciidoctor/docker-asciidoctor",":ship: A Docker image for using the Asciidoctor toolchain to process AsciiDoc content"
"buildbot/buildbot","2019-06-21T17:01:50Z","https://github.com/buildbot/buildbot","Python-based continuous integration testing framework; your pull requests are more than welcome!"
"rakyll/hey","2019-06-19T16:37:00Z","https://github.com/rakyll/hey","HTTP load generator, ApacheBench (ab) replacement"
"samtecspg/articulate","2019-06-06T11:03:39Z","https://github.com/samtecspg/articulate","A platform for building conversational interfaces with intelligent agents (chatbots)"
"psf/black","2019-05-11T21:40:04Z","https://github.com/psf/black","The uncompromising Python code formatter"
"Netflix-Skunkworks/rewrite","2019-05-04T13:57:14Z","https://github.com/Netflix-Skunkworks/rewrite","Distributed code search and refactoring for Java"
"trimstray/nginx-admins-handbook","2019-04-28T13:23:59Z","https://github.com/trimstray/nginx-admins-handbook","How to improve NGINX performance, security, and other important things."
"derailed/popeye","2019-04-07T11:50:39Z","https://github.com/derailed/popeye","👀 A Kubernetes cluster resource sanitizer"
"plantuml-stdlib/C4-PlantUML","2019-04-07T06:01:24Z","https://github.com/plantuml-stdlib/C4-PlantUML","C4-PlantUML combines the benefits of PlantUML and the C4 model for providing a simple way of describing and communicate software architectures"
"nilbuild/developer-roadmap","2019-04-06T05:39:06Z","https://github.com/nilbuild/developer-roadmap","Interactive roadmaps, guides and other educational content to help developers grow in their careers."
"biesbjerg/ngx-translate-extract","2019-04-03T04:24:14Z","https://github.com/biesbjerg/ngx-translate-extract","Extract translatable (using ngx-translate) strings and save as a JSON or Gettext pot file"
"OpenAPITools/openapi-generator","2019-04-03T01:52:49Z","https://github.com/OpenAPITools/openapi-generator","OpenAPI Generator allows generation of API client libraries (SDK generation), server stubs, documentation and configuration automatically given an OpenAPI Spec (v2, v3)"
"alex/what-happens-when","2019-03-30T14:18:42Z","https://github.com/alex/what-happens-when","An attempt to answer the age old interview question ""What happens when you type google.com into your browser and press enter?"""
"aerokube/selenoid","2019-03-29T09:55:57Z","https://github.com/aerokube/selenoid","Selenium Hub successor running browsers within containers. Scalable, immutable, self hosted Selenium-Grid on any platform with single binary."
"ehough/docker-nfs-server","2019-03-25T08:32:26Z","https://github.com/ehough/docker-nfs-server","A lightweight, robust, flexible, and containerized NFS server."
"git-tips/tips","2019-03-19T18:36:23Z","https://github.com/git-tips/tips","Most commonly used git tips and tricks."
"git-game/git-game","2019-03-19T18:32:29Z","https://github.com/git-game/git-game","terminal game to test git skills"
"envoyproxy/envoy","2019-03-16T14:31:04Z","https://github.com/envoyproxy/envoy","Cloud-native high-performance edge/middle/service proxy"
"pajoma/vscode-journal","2019-03-11T15:40:57Z","https://github.com/pajoma/vscode-journal","Lightweight journal and simple notes support for Visual Studio Code"
"testssl/testssl.sh","2019-03-06T11:43:03Z","https://github.com/testssl/testssl.sh","Testing TLS/SSL encryption anywhere on any port "
"sobolevn/dotfiles","2019-03-06T00:30:53Z","https://github.com/sobolevn/dotfiles","dotfiles for the developer happiness: macos, zsh, brew, vscode, python, minimalism"
"poteto/hiring-without-whiteboards","2019-03-03T13:17:41Z","https://github.com/poteto/hiring-without-whiteboards","⭐️  Companies that don't have a broken hiring process"
"Col-E/Recaf","2019-03-01T16:45:52Z","https://github.com/Col-E/Recaf","The modern Java bytecode editor"
"imposter-project/imposter","2019-02-20T06:58:30Z","https://github.com/imposter-project/imposter","Scriptable, multipurpose mock server. Run standalone mock servers, or embed mocks within your tests or CI/CD pipeline."
"typicode/json-server","2019-02-20T06:58:22Z","https://github.com/typicode/json-server","Get a full fake REST API with zero coding in less than 30 seconds (seriously)"
"alacritty/alacritty","2019-02-19T22:57:21Z","https://github.com/alacritty/alacritty","A cross-platform, OpenGL terminal emulator."
"derrix060/onedriveClient","2019-02-19T12:42:37Z","https://github.com/derrix060/onedriveClient","A Microsoft OneDrive and OneDrive for Business client for Linux, written in Python3."
"cfenollosa/os-tutorial","2019-02-17T18:46:40Z","https://github.com/cfenollosa/os-tutorial","How to create an OS from scratch"
"jhaals/yopass","2019-02-14T04:55:40Z","https://github.com/jhaals/yopass","Secure sharing of secrets, passwords and files "
"confluence-publisher/confluence-publisher","2019-02-07T01:49:23Z","https://github.com/confluence-publisher/confluence-publisher","Maven plugin and Docker image to convert AsciiDoc and publish it to Confluence"
"fnproject/fn","2019-02-06T20:19:08Z","https://github.com/fnproject/fn","The container native, cloud agnostic serverless platform."
"microsoft/api-guidelines","2019-02-03T21:05:19Z","https://github.com/microsoft/api-guidelines","Microsoft REST API Guidelines"
"endiangroup/compandauth","2019-02-02T07:45:04Z","https://github.com/endiangroup/compandauth","Lightweight distributed session management primitives inspired by compare-and-swap (CAS)"
"nickstenning/nginx-multiauth","2019-01-30T08:05:07Z","https://github.com/nickstenning/nginx-multiauth","I am a terrible person."
"hwdsl2/setup-ipsec-vpn","2019-01-13T04:16:01Z","https://github.com/hwdsl2/setup-ipsec-vpn","Set up your own IPsec VPN server in just a few minutes, with IPsec/L2TP, Cisco IPsec and IKEv2. Supports Ubuntu, Debian, CentOS/RHEL, Alpine Linux and Raspberry Pi OS. Includes client config and management scripts."
"vantage-sh/ec2instances.info","2019-01-12T00:45:35Z","https://github.com/vantage-sh/ec2instances.info","Amazon EC2 instance comparison site"
"IBM/resilient-java-microservices-with-istio","2018-12-29T03:55:18Z","https://github.com/IBM/resilient-java-microservices-with-istio","In this code we demonstrate how to build, deploy, connect resilient Java microservices leveraging Istio service mesh. We show how to configure and use circuit breakers, timeouts/retries, rate limits and other advanced resiliency features from Istio without changing the application code."
"kylemanna/docker-openvpn","2018-12-25T13:33:57Z","https://github.com/kylemanna/docker-openvpn","🔒 OpenVPN server in a Docker container complete with an EasyRSA PKI CA"
"NationalBankBelgium/REST-API-Design-Guide","2018-12-21T00:57:00Z","https://github.com/NationalBankBelgium/REST-API-Design-Guide","NBB's REST-ish API Design Guide"
"matthieugouel/docker-python-gunicorn-nginx","2018-12-18T08:46:28Z","https://github.com/matthieugouel/docker-python-gunicorn-nginx","Docker image with Python3, Gunicorn and Nginx managed with Supervisor"
"shopware5/devdocs","2018-12-17T03:43:58Z","https://github.com/shopware5/devdocs","Shopware 5 Developers Website"
"kvspb/nginx-auth-ldap","2018-12-17T02:09:06Z","https://github.com/kvspb/nginx-auth-ldap","LDAP authentication module for nginx"
"verdaccio/verdaccio","2018-12-05T20:32:42Z","https://github.com/verdaccio/verdaccio","A lightweight Node.js private proxy registry"
"tomastrajan/angular-ngrx-material-starter","2018-12-04T07:12:05Z","https://github.com/tomastrajan/angular-ngrx-material-starter","Angular, NgRx, Angular CLI & Angular Material Starter Project"
"foliojs/pdfkit","2018-10-18T06:23:54Z","https://github.com/foliojs/pdfkit","A JavaScript PDF generation library for Node and the browser"
"chab/pdfkit","2018-10-18T06:23:48Z","https://github.com/chab/pdfkit","A JavaScript PDF generation library for Node and the browser"
"datacamp/courses-introduction-to-r","2018-10-15T14:57:11Z","https://github.com/datacamp/courses-introduction-to-r","Introduction to R by Jonathan Cornelissen"
"micronaut-projects/micronaut-core","2018-10-05T15:45:23Z","https://github.com/micronaut-projects/micronaut-core","Micronaut Application Framework"
"funbox/smppsend","2018-09-26T03:03:33Z","https://github.com/funbox/smppsend","Command line tool for sending messages to SMSC through SMPP"
"testcontainers/testcontainers-java","2018-09-24T21:28:49Z","https://github.com/testcontainers/testcontainers-java","Testcontainers is a Java library that supports JUnit tests, providing lightweight, throwaway instances of common databases, Selenium web browsers, or anything else that can run in a Docker container."
"peerlibrary/meteor-reactive-publish","2018-09-08T11:48:37Z","https://github.com/peerlibrary/meteor-reactive-publish","Reactive publish endpoints"
"osiegmar/aws-lambda-backup","2018-09-08T01:13:27Z","https://github.com/osiegmar/aws-lambda-backup","AWS Lambda script to create and remove snapshots of EBS volumes."
"Meteor-Community-Packages/meteor-collection-hooks","2018-09-07T09:58:23Z","https://github.com/Meteor-Community-Packages/meteor-collection-hooks","Meteor Collection Hooks"
"koalaman/shellcheck","2018-08-26T23:58:07Z","https://github.com/koalaman/shellcheck","ShellCheck, a static analysis tool for shell scripts"
"jesseduffield/lazygit","2018-08-13T02:20:27Z","https://github.com/jesseduffield/lazygit","simple terminal UI for git commands"
"ivanceras/svgbob","2018-08-12T06:41:37Z","https://github.com/ivanceras/svgbob","Convert your ascii diagram scribbles into happy little SVG"
"square/moshi","2018-08-10T07:02:27Z","https://github.com/square/moshi","A modern JSON library for Kotlin and Java."
"pydoit/doit","2018-07-31T10:27:52Z","https://github.com/pydoit/doit","CLI task management & automation tool"
"jfloff/alpine-python","2018-07-31T07:03:37Z","https://github.com/jfloff/alpine-python","A small, more complete, Python Docker image based on Alpine Linux."
"viniciusccarvalho/boot-two-way-ssl-example","2018-07-24T03:59:23Z","https://github.com/viniciusccarvalho/boot-two-way-ssl-example","2 Way SSL with boot"
"escline/InstallCert","2018-07-20T08:18:44Z","https://github.com/escline/InstallCert","Java program to retrieve server certificate that can be added to local keystore"
"puckel/docker-airflow","2018-07-15T10:02:33Z","https://github.com/puckel/docker-airflow","Docker Apache Airflow"
"deeppavlov/DeepPavlov","2018-07-13T23:46:27Z","https://github.com/deeppavlov/DeepPavlov","An open source library for deep learning end-to-end dialog systems and chatbots."
"jmhodges/jsonpp","2018-07-05T10:05:45Z","https://github.com/jmhodges/jsonpp","A fast command line JSON pretty printer."
"paschmann/rasa-ui","2018-07-04T08:53:26Z","https://github.com/paschmann/rasa-ui","Rasa UI is a frontend for the Rasa Framework"
"rkadlec/ubuntu-ranking-dataset-creator","2018-07-04T03:28:35Z","https://github.com/rkadlec/ubuntu-ranking-dataset-creator","A script that creates train, valid and test datasets for the ranking task from Ubuntu corpus dialogs. "
"hellohaptik/conversation_data","2018-07-04T01:19:36Z","https://github.com/hellohaptik/conversation_data","Conversational data  for training dialogue system"
"RocketChat/meteor-streamer","2018-07-03T07:58:26Z","https://github.com/RocketChat/meteor-streamer","2 way communication over DDP with better performance."
"pandao/editor.md","2018-06-06T00:53:10Z","https://github.com/pandao/editor.md","The open source embeddable online markdown editor (component)."
"dbader/schedule","2018-06-04T11:53:51Z","https://github.com/dbader/schedule","Python job scheduling for humans."
"miniflux/v2","2018-05-26T16:05:16Z","https://github.com/miniflux/v2","Minimalist and opinionated feed reader"
"agronholm/apscheduler","2018-05-26T14:11:54Z","https://github.com/agronholm/apscheduler","Task scheduling library for Python"
"kislyuk/yq","2018-05-24T15:08:47Z","https://github.com/kislyuk/yq","Command-line YAML, XML, TOML processor - jq wrapper for YAML/XML/TOML documents"
"Kong/kong","2018-05-18T15:28:04Z","https://github.com/Kong/kong","🦍 The API and AI Gateway"
"nmstoker/MultiLingualBot","2018-05-09T03:29:37Z","https://github.com/nmstoker/MultiLingualBot","MultiLingualBot: a simple multi-lingual bot that can respond to questions on academic subjects"
"AdamSpannbauer/app_rasa_chat_bot","2018-05-09T03:29:32Z","https://github.com/AdamSpannbauer/app_rasa_chat_bot","a stateless chat bot to perform natural language queries against the App Store top charts"
"RasaHQ/rasa-nlu-trainer","2018-05-09T02:31:44Z","https://github.com/RasaHQ/rasa-nlu-trainer","DEPRECATED: We recommend using Rasa X https://rasa.com/docs/rasa-x/ for managing NLU data"
"themylogin/nfs_inotify","2018-04-12T09:53:44Z","https://github.com/themylogin/nfs_inotify","Transfers inotify events from NFS server to client (for example, for MPD library auto-update)"
"warmuuh/libsass-maven-plugin","2018-04-11T06:16:49Z","https://github.com/warmuuh/libsass-maven-plugin","libsass wrapper for maven"
"gitbucket/gitbucket","2018-04-08T03:58:33Z","https://github.com/gitbucket/gitbucket","A Git platform powered by Scala with easy installation, high extensibility & GitHub API compatibility"
"gogs/gogs","2018-04-08T03:04:23Z","https://github.com/gogs/gogs","The painless way to host your own Git service"
"RasaHQ/rasa_core","2018-03-28T08:30:21Z","https://github.com/RasaHQ/rasa_core","Rasa Core is now part of the Rasa repo: An open source machine learning framework to automate text-and voice-based conversations"
"RasaHQ/rasa","2018-03-28T08:30:16Z","https://github.com/RasaHQ/rasa","💬   Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management, connect to Slack, Facebook, and more - Create chatbots and voice assistants"
"wireapp/wire-server","2018-03-06T06:26:55Z","https://github.com/wireapp/wire-server","🇪🇺 Wire back-end services"
"mfornos/awesome-microservices","2018-03-01T09:26:05Z","https://github.com/mfornos/awesome-microservices","A curated list of Microservice Architecture related principles and technologies."
"jitsi/jitsi","2018-03-01T09:16:55Z","https://github.com/jitsi/jitsi","Jitsi is an audio/video and chat communicator that supports protocols such as SIP, XMPP/Jabber, IRC and many other useful features."
"MatchbookLab/local-persist","2018-03-01T03:28:46Z","https://github.com/MatchbookLab/local-persist","Create named local volumes that persist in the location(s) you want"
"RocketChat/Rocket.Chat","2018-02-05T10:39:58Z","https://github.com/RocketChat/Rocket.Chat","The Secure CommsOS™ for mission-critical operations"
"mailslurper/mailslurper","2018-02-05T07:18:54Z","https://github.com/mailslurper/mailslurper","Local, web-based mail server application. Slurp mails into oblivion!"
"nginxinc/nginx-ldap-auth","2018-02-02T04:10:09Z","https://github.com/nginxinc/nginx-ldap-auth","Example of LDAP authentication using ngx_http_auth_request_module"
"asciidoctor/asciidoctor-maven-examples","2018-02-01T09:58:39Z","https://github.com/asciidoctor/asciidoctor-maven-examples","A collection of example projects that demonstrates how to use the Asciidoctor Maven plugin."
"awslabs/git-secrets","2018-01-30T08:51:05Z","https://github.com/awslabs/git-secrets","Prevents you from committing secrets and credentials into git repositories"
"angristan/openvpn-install","2018-01-30T01:02:42Z","https://github.com/angristan/openvpn-install","Set up your own OpenVPN server on Debian, Ubuntu, Fedora, CentOS, Arch Linux and more"
"KhangSteve/Grid-responsive-giphy","2018-01-29T12:53:28Z","https://github.com/KhangSteve/Grid-responsive-giphy","Grid-responsive-giphy"
"rsp/scripts","2018-01-25T12:36:44Z","https://github.com/rsp/scripts","Random shell scripts for different tasks"
"paracycle/slackthemes","2018-01-17T15:33:01Z","https://github.com/paracycle/slackthemes","A Slack sidebar theme browser"
"mattermost/mattermost","2018-01-11T06:34:26Z","https://github.com/mattermost/mattermost","Mattermost is an open source platform for secure collaboration across the entire software development lifecycle.."
"smashwilson/slack-emojinator","2018-01-08T04:43:29Z","https://github.com/smashwilson/slack-emojinator","Bulk upload emoji into Slack"
"nvbn/thefuck","2017-06-13T14:06:13Z","https://github.com/nvbn/thefuck","Magnificent app which corrects your previous console command."
"voldemort/voldemort","2017-04-22T15:10:47Z","https://github.com/voldemort/voldemort","An open source clone of Amazon's Dynamo."
"gabriel-deliu/given-when-then","2017-01-03T00:05:19Z","https://github.com/gabriel-deliu/given-when-then","basic given when then test helper [Java 8]"
"gengo/goship","2016-09-27T23:00:16Z","https://github.com/gengo/goship","A simple tool for deploying code to servers."
"diffplug/durian","2016-08-09T06:24:28Z","https://github.com/diffplug/durian","Guava's spikier (unofficial) cousin"
"qor/qor","2016-06-28T02:44:42Z","https://github.com/qor/qor","QOR is a set of libraries written in Go that abstracts common features needed for business applications, CMSs, and E-commerce systems."
"vavr-io/vavr","2016-06-04T04:26:36Z","https://github.com/vavr-io/vavr","vʌvr (formerly called Javaslang) is a non-commercial, non-profit object-functional library that runs with Java 8+. It aims to reduce the lines of code and increase code quality."
"yegor256/takes","2016-06-03T08:39:10Z","https://github.com/yegor256/takes","True Object-Oriented Java Web Framework without NULLs, Static Methods, Annotations, and Mutable Objects"
"yasserg/crawler4j","2016-05-20T04:27:33Z","https://github.com/yasserg/crawler4j","Open Source Web Crawler for Java"
"AOL-archive/cyclops","2015-12-27T15:11:47Z","https://github.com/AOL-archive/cyclops","An advanced, but easy to use, platform for writing functional applications in Java 8."
"ben-manes/caffeine","2015-09-09T15:05:44Z","https://github.com/ben-manes/caffeine","A high performance caching library for Java"
"Dynalon/mdwiki","2014-09-09T11:42:30Z","https://github.com/Dynalon/mdwiki","CMS/Wiki system using Javascript for 100% client side single page application using Markdown."
"jqno/equalsverifier-pre-google-code-import","2014-01-08T10:33:09Z","https://github.com/jqno/equalsverifier-pre-google-code-import","This repository is no longer valid. Please update your bookmarks to the current EqualsVerifier repository."
